Site_ID,Sector_ID,Cell_ID,Vendor,Antenna_model,Azimuth,Frequency,Polarization ,Tilt,Antenna_Height,Antenna_Power,Antenna_receiver_sensitivity_dbm,Antenna_horizontal_beamwidth,Antenna_vertical_beamwidth,Front_to_back_ratio_dB
MW0631,MW0631-2,6315,Kathrein,80010213,120,806Ð960MHz,Dual Polarization,1,49,40W,,88,8,>27db
MW0631,MW0631-3,6316,Kathrein,80010213,220,806Ð960MHz,Dual Polarization,1,49,40W,,88,8,>27db
MW0113,MW0113-1,8021,Andrew,DBXLH-6565C-VTM,50,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,40W,,67.2&61.9,7.4&4.6,>27db
MW0113,MW0113-2,8022,Agisson,A19451801,180,1710-2170MHz,Dual Polarization,2,50,40W,,62,6.2,>30db
MW0113,MW0113-3,8023,Agisson,A19451801,300,1710-2170MHz,Dual Polarization,2,50,40W,,62,6.2,>30db
MW0113,MW0113-1,8025,Andrew,DBXLH-6565C-VTM,50,824Ð960MHz&1710Ð2180,Dual Polarization,2,50,40W,,67.2&61.9,7.4&4.6,>27db
MW0113,MW0113-2,8026,Agisson,A19451801,180,1710-2170MHz,Dual Polarization,2,50,40W,,62,6.2,>30db
MW0113,MW0113-3,8027,Agisson,A19451801,300,1710-2170MHz,Dual Polarization,2,50,40W,,62,6.2,>30db
MW0113,MW0113-1,1134,Kathrein,742266,50,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0113,MW0113-2,1135,Kathrein,742266,180,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW0113,MW0113-3,1136,Kathrein,742266,300,790Ð 960 MHz & 1710Ð2180 MHz,Dual Polarization,2,50,40W,,68 ± 1.1 & 60 ± 3.0,7.7 ± 0.3&4.7 ± 0.2,> 26 & > 28
MW6206,MW6206-1,13881,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,68,40W,,,,
MW6206,MW6206-2,13882,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,68,40W,,,,
MW6206,MW6206-3,13883,Rosenberger,BA-G6W9W9X65V-00M,300,,,2,68,40W,,,,
MW6206,MW6206-1,13885,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,68,40W,,,,
MW6206,MW6206-2,13886,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,68,40W,,,,
MW6206,MW6206-3,13887,Rosenberger,BA-G6W9W9X65V-00M,300,,,2,68,40W,,,,
MW6206,MW6206-1,62064,Rosenberger,BA-G6W9W9X65V-00M,60,,,2,68,40W,,,,
MW6206,MW6206-2,62065,Rosenberger,BA-G6W9W9X65V-00M,180,,,2,68,40W,,,,
MW6206,MW6206-3,62066,Rosenberger,BA-G6W9W9X65V-00M,300,,,2,68,40W,,,,
MW6201,MW6201-1,13891,Rosenberger,BA-G6W9W9X65V-00M,50,,,0,48,40W,,,,
MW6201,MW6201-2,13892,Rosenberger,BA-G6W9W9X65V-00M,210,,,0,48,40W,,,,
MW6201,MW6201-3,13893,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW6201,MW6201-1,13895,Rosenberger,BA-G6W9W9X65V-00M,50,,,0,48,40W,,,,
MW6201,MW6201-2,13896,Rosenberger,BA-G6W9W9X65V-00M,210,,,0,48,40W,,,,
MW6201,MW6201-3,13897,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW6201,MW6201-1,62014,Rosenberger,BA-G6W9W9X65V-00M,50,,,0,48,40W,,,,
MW6201,MW6201-2,62015,Rosenberger,BA-G6W9W9X65V-00M,210,,,0,48,40W,,,,
MW6201,MW6201-3,62016,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW6048,MW6048-1,12561,Andrew,TBXLHA-6565DC-VTM,20,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-2,12562,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-3,12563,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-1,12565,Andrew,TBXLHA-6565DC-VTM,20,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-2,12566,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-3,12567,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-1,60484,Andrew,TBXLHA-6565DC-VTM,20,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-2,60485,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6048,MW6048-3,60486,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6202,MW6202-1,13901,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,40W,,,,
MW6202,MW6202-2,13902,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,40W,,,,
MW6202,MW6202-3,13903,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,40W,,,,
MW6202,MW6202-1,13905,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,40W,,,,
MW6202,MW6202-2,13906,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,40W,,,,
MW6202,MW6202-3,13907,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,40W,,,,
MW6202,MW6202-1,62024,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,40W,,,,
MW6202,MW6202-2,62025,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,40W,,,,
MW6202,MW6202-3,62026,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,40W,,,,
MW6204,MW6204-1,13921,Rosenberger,BA-G6W9W9X65V-00M,30,,,0,48,40W,,,,
MW6204,MW6204-2,13922,Rosenberger,BA-G6W9W9X65V-00M,180,,,0,48,40W,,,,
MW6204,MW6204-3,13923,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW6204,MW6204-1,13925,Rosenberger,BA-G6W9W9X65V-00M,30,,,0,48,40W,,,,
MW6204,MW6204-2,13926,Rosenberger,BA-G6W9W9X65V-00M,180,,,0,48,40W,,,,
MW6204,MW6204-3,13927,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW6204,MW6204-1,62044,Rosenberger,BA-G6W9W9X65V-00M,30,,,0,48,40W,,,,
MW6204,MW6204-2,62045,Rosenberger,BA-G6W9W9X65V-00M,180,,,0,48,40W,,,,
MW6204,MW6204-3,62046,Rosenberger,BA-G6W9W9X65V-00M,300,,,0,48,40W,,,,
MW6012,MW6012-1,12251,Andrew,TBXLHA-6565DC-VTM,80,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-2,12252,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-3,12253,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-1,12255,Andrew,TBXLHA-6565DC-VTM,80,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-2,12256,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-3,12257,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-1,60124,Andrew,TBXLHA-6565DC-VTM,80,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-2,60125,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6012,MW6012-3,60126,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-1,12571,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-2,12572,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-3,12573,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-1,12575,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-2,12576,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-3,12577,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-1,60494,Andrew,TBXLHA-6565DC-VTM,60,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-2,60495,Andrew,TBXLHA-6565DC-VTM,260,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6049,MW6049-3,60496,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-1,12581,Andrew,TBXLHA-6565DC-VTM,40,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-2,12582,Andrew,TBXLHA-6565DC-VTM,105,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-3,12583,Andrew,TBXLHA-6565DC-VTM,220,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-1,12585,Andrew,TBXLHA-6565DC-VTM,40,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-2,12586,Andrew,TBXLHA-6565DC-VTM,105,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-3,12587,Andrew,TBXLHA-6565DC-VTM,220,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-1,60504,Andrew,TBXLHA-6565DC-VTM,40,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-2,60505,Andrew,TBXLHA-6565DC-VTM,105,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6050,MW6050-3,60506,Andrew,TBXLHA-6565DC-VTM,220,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-1,12591,Andrew,TBXLHA-6565DC-VTM,140,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-2,12592,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-3,12593,Andrew,TBXLHA-6565DC-VTM,320,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-1,12595,Andrew,TBXLHA-6565DC-VTM,140,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-2,12596,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-3,12597,Andrew,TBXLHA-6565DC-VTM,320,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-1,60514,Andrew,TBXLHA-6565DC-VTM,140,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-2,60515,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6051,MW6051-3,60516,Andrew,TBXLHA-6565DC-VTM,320,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6205,MW6205-1,13931,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,16,40W,,,,
MW6205,MW6205-2,13932,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,16,40W,,,,
MW6205,MW6205-3,13933,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,16,40W,,,,
MW6205,MW6205-1,13935,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,16,40W,,,,
MW6205,MW6205-2,13936,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,16,40W,,,,
MW6205,MW6205-3,13937,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,16,40W,,,,
MW6205,MW6205-1,62054,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,16,40W,,,,
MW6205,MW6205-2,62055,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,16,40W,,,,
MW6205,MW6205-3,62056,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,16,40W,,,,
MW6030,MW6030-1,12401,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-2,12402,Andrew,TBXLHA-6565DC-VTM,150,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-3,12403,Andrew,TBXLHA-6565DC-VTM,310,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-1,12405,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-2,12406,Andrew,TBXLHA-6565DC-VTM,150,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-3,12407,Andrew,TBXLHA-6565DC-VTM,310,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-1,60304,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-2,60305,Andrew,TBXLHA-6565DC-VTM,150,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
MW6030,MW6030-3,60306,Andrew,TBXLHA-6565DC-VTM,310,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-1,12601,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-2,12602,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-3,12603,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-1,12605,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-2,12606,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-3,12607,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-1,60524,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-2,60525,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6052,MW6052-3,60526,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,0,48,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-1,12611,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-2,12612,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-3,12613,Andrew,TBXLHA-6565DC-VTM,241,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-1,12615,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-2,12616,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-3,12617,Andrew,TBXLHA-6565DC-VTM,241,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-1,60534,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-2,60535,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6053,MW6053-3,60536,Andrew,TBXLHA-6565DC-VTM,241,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6199,MW6199-1,13871,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,16,40W,,,,
MW6199,MW6199-2,13872,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,16,40W,,,,
MW6199,MW6199-3,13873,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,16,40W,,,,
MW6199,MW6199-1,13875,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,16,40W,,,,
MW6199,MW6199-2,13876,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,16,40W,,,,
MW6199,MW6199-3,13877,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,16,40W,,,,
MW6199,MW6199-1,61994,Rosenberger,BA-G6W9W9X65V-00M,120,,,2,16,40W,,,,
MW6199,MW6199-2,61995,Rosenberger,BA-G6W9W9X65V-00M,210,,,2,16,40W,,,,
MW6199,MW6199-3,61996,Rosenberger,BA-G6W9W9X65V-00M,340,,,2,16,40W,,,,
MW6056,MW6056-1,12641,Andrew,TBXLHA-6565DC-VTM,75,824Ð960&1710Ð2180,3xDual Polarization,2,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-2,12642,Andrew,TBXLHA-6565DC-VTM,200,824Ð960&1710Ð2180,3xDual Polarization,2,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-3,12643,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,1,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-1,12645,Andrew,TBXLHA-6565DC-VTM,75,824Ð960&1710Ð2180,3xDual Polarization,2,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-2,12646,Andrew,TBXLHA-6565DC-VTM,200,824Ð960&1710Ð2180,3xDual Polarization,2,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-3,12647,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,1,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-1,60564,Andrew,TBXLHA-6565DC-VTM,75,824Ð960&1710Ð2180,3xDual Polarization,2,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-2,60565,Andrew,TBXLHA-6565DC-VTM,200,824Ð960&1710Ð2180,3xDual Polarization,2,48,40W,,66.8&61.9,9.2&9.1,>25
MW6056,MW6056-3,60566,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,1,48,40W,,66.8&61.9,9.2&9.1,>25
MW6196,MW6196-1,13841,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,40W,,,,
MW6196,MW6196-2,13842,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,40W,,,,
MW6196,MW6196-3,13843,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,40W,,,,
MW6196,MW6196-1,13845,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,40W,,,,
MW6196,MW6196-2,13846,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,40W,,,,
MW6196,MW6196-3,13847,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,40W,,,,
MW6196,MW6196-1,61964,Rosenberger,BA-G6W9W9X65V-00M,0,,,0,48,40W,,,,
MW6196,MW6196-2,61965,Rosenberger,BA-G6W9W9X65V-00M,120,,,0,48,40W,,,,
MW6196,MW6196-3,61966,Rosenberger,BA-G6W9W9X65V-00M,240,,,0,48,40W,,,,
MW6197,MW6197-1,13851,Rosenberger,BA-G6W9W9X65V-00M,100,,,4,48,40W,,,,
MW6197,MW6197-2,13852,Rosenberger,BA-G6W9W9X65V-00M,230,,,4,48,40W,,,,
MW6197,MW6197-3,13853,Rosenberger,BA-G6W9W9X65V-00M,350,,,4,48,40W,,,,
MW6197,MW6197-1,13855,Rosenberger,BA-G6W9W9X65V-00M,100,,,4,48,40W,,,,
MW6197,MW6197-2,13856,Rosenberger,BA-G6W9W9X65V-00M,230,,,4,48,40W,,,,
MW6197,MW6197-3,13857,Rosenberger,BA-G6W9W9X65V-00M,350,,,4,48,40W,,,,
MW6197,MW6197-1,61974,Rosenberger,BA-G6W9W9X65V-00M,100,,,4,48,40W,,,,
MW6197,MW6197-2,61975,Rosenberger,BA-G6W9W9X65V-00M,230,,,4,48,40W,,,,
MW6197,MW6197-3,61976,Rosenberger,BA-G6W9W9X65V-00M,350,,,4,48,40W,,,,
MW6057,MW6057-1,12651,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-2,12652,Andrew,TBXLHA-6565DC-VTM,230,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-3,12653,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-1,12655,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-2,12656,Andrew,TBXLHA-6565DC-VTM,230,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-3,12657,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-1,60574,Andrew,TBXLHA-6565DC-VTM,180,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-2,60575,Andrew,TBXLHA-6565DC-VTM,230,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6057,MW6057-3,60576,Andrew,TBXLHA-6565DC-VTM,340,824Ð960&1710Ð2180,3xDual Polarization,0,54,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-1,12661,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-2,12662,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-3,12663,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-1,12665,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-2,12666,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-3,12667,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-1,60584,Andrew,TBXLHA-6565DC-VTM,0,824Ð960&1710Ð2180,3xDual Polarization,2,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-2,60585,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6058,MW6058-3,60586,Andrew,TBXLHA-6565DC-VTM,240,824Ð960&1710Ð2180,3xDual Polarization,4,38,40W,,66.8&61.9,9.2&9.1,>25
MW6059,MW6059-1,12671,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
MW6059,MW6059-2,12672,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
MW6059,MW6059-3,12673,Andrew,TBXLHA-6565DC-VTM,300,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
MW6059,MW6059-1,12675,Andrew,TBXLHA-6565DC-VTM,30,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
MW6059,MW6059-2,12676,Andrew,TBXLHA-6565DC-VTM,120,824Ð960&1710Ð2180,3xDual Polarization,4,48,40W,,66.8&61.9,9.2&9.1,>25
