Cell ID Num;Alpha Cell ID;*eNodeB ID;*Local Cell ID;Vendor;eNodeB ID;eNodeB Name;Cell Name;eCGI;4T4R Cells / 2T2R Cells;Band;Frequency Band;Bandwidth;EUARFCNDL;PCI;TAC;Longitude;Latitude;Azimuth;E-DownTilt;M-DownTilt;Height
11705;KA1170O2;1170;5;Huawei;KA1170;KA1170-Tata_Building;KA1170-Tata_Building_O2;641-01-1170-05;4T4R;L2600;7;10MHz;2900;303;2806;32.59191;0.316;230;0;3;20
11733;KA1173M2;1173;3;Huawei;KA1173;KA1173_OUL_Kyanja1;KA1173_OUL_Kyanja1_M2;641-01-1173-03;4T4R;L2600;7;10MHz;2900;358;7801;32.59852;0.38929;100;0;5;35
11734;KA1173N2;1173;4;Huawei;KA1173;KA1173_OUL_Kyanja1;KA1173_OUL_Kyanja1_N2;641-01-1173-04;4T4R;L2600;7;10MHz;2900;359;7801;32.59852;0.38929;210;0;5;35
11735;KA1173O2;1173;5;Huawei;KA1173;KA1173_OUL_Kyanja1;KA1173_OUL_Kyanja1_O2;641-01-1173-05;4T4R;L2600;7;10MHz;2900;357;7801;32.59852;0.38929;300;0;10;35
11743;KA1174M2;1174;3;Huawei;KA1174;KA1174-Ku_Birri1;KA1174-Ku_Birri1_M2;641-01-1174-03;4T4R;L2600;7;10MHz;2900;45;6902;32.57085;0.34186;350;0;2;23
11744;KA1174N2;1174;4;Huawei;KA1174;KA1174-Ku_Birri1;KA1174-Ku_Birri1_N2;641-01-1174-04;4T4R;L2600;7;10MHz;2900;47;6902;32.57085;0.34186;150;0;6;23
11745;KA1174O2;1174;5;Huawei;KA1174;KA1174-Ku_Birri1;KA1174-Ku_Birri1_O2;641-01-1174-05;4T4R;L2600;7;10MHz;2900;46;6902;32.57085;0.34186;230;0;0;23
11763;KA1176M2;1176;3;Huawei;KA1176;KA1176-Mengo_Hospital1;KA1176-Mengo_Hospital1_M2;641-01-1176-03;4T4R;L2600;7;10MHz;2900;59;6901;32.55975;0.31299;330;0;5;15
11764;KA1176N2;1176;4;Huawei;KA1176;KA1176-Mengo_Hospital1;KA1176-Mengo_Hospital1_N2;641-01-1176-04;4T4R;L2600;7;10MHz;2900;57;6901;32.55975;0.31299;190;0;6;15
11765;KA1176O2;1176;5;Huawei;KA1176;KA1176-Mengo_Hospital1;KA1176-Mengo_Hospital1_O2;641-01-1176-05;4T4R;L2600;7;10MHz;2900;58;6901;32.55975;0.31299;290;0;7;15
11823;KA1182M2;1182;3;Huawei;KA1182;KA1182-OUL-Makindye_Dubai;KA1182-OUL-Makindye_Dubai_M2;641-01-1182-03;4T4R;L2600;7;10MHz;2900;208;6803;32.57943;0.27761;340;0;2;26
11824;KA1182N2;1182;4;Huawei;KA1182;KA1182-OUL-Makindye_Dubai;KA1182-OUL-Makindye_Dubai_N2;641-01-1182-04;4T4R;L2600;7;10MHz;2900;207;6803;32.57943;0.27761;120;0;2;26
11825;KA1182O2;1182;5;Huawei;KA1182;KA1182-OUL-Makindye_Dubai;KA1182-OUL-Makindye_Dubai_O2;641-01-1182-05;4T4R;L2600;7;10MHz;2900;209;6803;32.57943;0.27761;240;0;2;26
11853;KA1185M2;1185;3;Huawei;KA1185;KA1185-Ndejje Lubugumu;KA1185-Ndejje Lubugumu_M2;641-01-1185-03;4T4R;L2600;7;10MHz;2900;149;7903;32.57732;0.24113;20;0;8;35
11854;KA1185N2;1185;4;Huawei;KA1185;KA1185-Ndejje Lubugumu;KA1185-Ndejje Lubugumu_N2;641-01-1185-04;4T4R;L2600;7;10MHz;2900;147;7903;32.57732;0.24113;120;0;7;35
11855;KA1185O2;1185;5;Huawei;KA1185;KA1185-Ndejje Lubugumu;KA1185-Ndejje Lubugumu_O2;641-01-1185-05;4T4R;L2600;7;10MHz;2900;148;7903;32.57732;0.24113;220;0;15;35
11933;KA1193M2;1193;3;Huawei;KA1193;KA1193-OUL_Luzira;KA1193-OUL_Luzira_M2;641-01-1193-03;4T4R;L2600;7;10MHz;2900;404;7903;32.64872;0.30457;0;0;0;70
11934;KA1193N2;1193;4;Huawei;KA1193;KA1193-OUL_Luzira;KA1193-OUL_Luzira_N2;641-01-1193-04;4T4R;L2600;7;10MHz;2900;402;7903;32.64872;0.30457;160;0;0;70
11935;KA1193O2;1193;5;Huawei;KA1193;KA1193-OUL_Luzira;KA1193-OUL_Luzira_O2;641-01-1193-05;4T4R;L2600;7;10MHz;2900;403;7903;32.64872;0.30457;240;0;0;70
12003;KA1200M2;1200;3;Huawei;KA1200;KA1200_OUL_Kirass1;KA1200_OUL_Kirass1_M2;641-01-1200-03;4T4R;L2600;7;10MHz;2900;388;7801;32.63893;0.39471;110;0;2;30
12004;KA1200N2;1200;4;Huawei;KA1200;KA1200_OUL_Kirass1;KA1200_OUL_Kirass1_N2;641-01-1200-04;4T4R;L2600;7;10MHz;2900;389;7801;32.63893;0.39471;240;0;2;30
12005;KA1200O2;1200;5;Huawei;KA1200;KA1200_OUL_Kirass1;KA1200_OUL_Kirass1_O2;641-01-1200-05;4T4R;L2600;7;10MHz;2900;387;7801;32.63893;0.39471;340;0;3;30
12053;KA1205M2;1205;3;Huawei;KA1205;KA1205-ATL_Mpererwe;KA1205-ATL_Mpererwe_M2;641-01-1205-03;4T4R;L2600;7;10MHz;2900;337;7803;32.5625;0.39035;320;0;1;25
12054;KA1205N2;1205;4;Huawei;KA1205;KA1205-ATL_Mpererwe;KA1205-ATL_Mpererwe_N2;641-01-1205-04;4T4R;L2600;7;10MHz;2900;338;7803;32.5625;0.39035;140;0;4;25
12055;KA1205O2;1205;5;Huawei;KA1205;KA1205-ATL_Mpererwe;KA1205-ATL_Mpererwe_O2;641-01-1205-05;4T4R;L2600;7;10MHz;2900;336;7803;32.5625;0.39035;220;0;12;25
12153;KA1215M2;1215;3;Huawei;KA1215;KA1215-OUL_Lubaga_Miracle_Center;KA1215-OUL_Lubaga_Miracle_Center_M2;641-01-1215-03;4T4R;L2600;7;10MHz;2900;116;6803;32.56186;0.30304;0;0;2;30
12154;KA1215N2;1215;4;Huawei;KA1215;KA1215-OUL_Lubaga_Miracle_Center;KA1215-OUL_Lubaga_Miracle_Center_N2;641-01-1215-04;4T4R;L2600;7;10MHz;2900;115;6803;32.56186;0.30304;90;0;0;30
12155;KA1215O2;1215;5;Huawei;KA1215;KA1215-OUL_Lubaga_Miracle_Center;KA1215-OUL_Lubaga_Miracle_Center_O2;641-01-1215-05;4T4R;L2600;7;10MHz;2900;114;6803;32.56186;0.30304;240;0;4;30
12243;KA1224M2;1224;3;Huawei;KA1224;KA1224-Munyonyo Road;KA1224-Munyonyo Road_M2;641-01-1224-03;4T4R;L2600;7;10MHz;2900;442;7903;32.62171;0.25825;0;0;3;20
12244;KA1224N2;1224;4;Huawei;KA1224;KA1224-Munyonyo Road;KA1224-Munyonyo Road_N2;641-01-1224-04;4T4R;L2600;7;10MHz;2900;441;7903;32.62171;0.25825;120;0;5;20
12245;KA1224O2;1224;5;Huawei;KA1224;KA1224-Munyonyo Road;KA1224-Munyonyo Road_O2;641-01-1224-05;4T4R;L2600;7;10MHz;2900;443;7903;32.62171;0.25825;220;0;0;30
12263;KA1226M2;1226;3;Huawei;KA1226;KA1226-Bukasa-Kiwuliriza;KA1226-Bukasa-Kiwuliriza_M2;641-01-1226-03;4T4R;L2600;7;10MHz;2900;88;2805;32.617607;0.300486;30;0;2;38
12264;KA1226N2;1226;4;Huawei;KA1226;KA1226-Bukasa-Kiwuliriza;KA1226-Bukasa-Kiwuliriza_N2;641-01-1226-04;4T4R;L2600;7;10MHz;2900;87;2805;32.617607;0.300486;160;0;1;38
12265;KA1226O2;1226;5;Huawei;KA1226;KA1226-Bukasa-Kiwuliriza;KA1226-Bukasa-Kiwuliriza_O2;641-01-1226-05;4T4R;L2600;7;10MHz;2900;89;2805;32.617607;0.300486;240;0;3;38
12273;KA1227M2;1227;3;Huawei;KA1227;KA1227-ATC_Kirombe;KA1227-ATC_Kirombe_M2;641-01-1227-03;4T4R;L2600;7;10MHz;2900;426;7903;32.655647;0.308305;290;0;0;46
12274;KA1227N2;1227;4;Huawei;KA1227;KA1227-ATC_Kirombe;KA1227-ATC_Kirombe_N2;641-01-1227-04;4T4R;L2600;7;10MHz;2900;428;7903;32.655647;0.308305;120;0;0;46
12275;KA1227O2;1227;5;Huawei;KA1227;KA1227-ATC_Kirombe;KA1227-ATC_Kirombe_O2;641-01-1227-05;4T4R;L2600;7;10MHz;2900;427;7903;32.655647;0.308305;240;0;5;46
12313;KA1231M2;1231;3;Huawei;KA1231;KA1231_ATL_Namugongo1;KA1231_ATL_Namugongo1_M2;641-01-1231-03;4T4R;L2600;7;10MHz;2900;102;7801;32.65457;0.36596;90;0;3;30
12314;KA1231N2;1231;4;Huawei;KA1231;KA1231_ATL_Namugongo1;KA1231_ATL_Namugongo1_N2;641-01-1231-04;4T4R;L2600;7;10MHz;2900;104;7801;32.65457;0.36596;190;0;2;30
12315;KA1231O2;1231;5;Huawei;KA1231;KA1231_ATL_Namugongo1;KA1231_ATL_Namugongo1_O2;641-01-1231-05;4T4R;L2600;7;10MHz;2900;103;7801;32.65457;0.36596;330;0;4;30
12323;KA1232M2;1232;3;Huawei;KA1232;KA1232-ATC_Kyaliwajjala TC;KA1232-ATC_Kyaliwajjala TC_M2;641-01-1232-03;4T4R;L2600;7;10MHz;2900;382;7801;32.64648;0.3809;60;0;2;13
12324;KA1232N2;1232;4;Huawei;KA1232;KA1232-ATC_Kyaliwajjala TC;KA1232-ATC_Kyaliwajjala TC_N2;641-01-1232-04;4T4R;L2600;7;10MHz;2900;381;7801;32.64648;0.3809;200;0;4;13
12325;KA1232O2;1232;5;Huawei;KA1232;KA1232-ATC_Kyaliwajjala TC;KA1232-ATC_Kyaliwajjala TC_O2;641-01-1232-05;4T4R;L2600;7;10MHz;2900;383;7801;32.64648;0.3809;220;0;2;13
12333;KA1233M2;1233;3;Huawei;KA1233;KA1233-ATC-Naalya;KA1233-ATC-Naalya_M2;641-01-1233-03;4T4R;L2600;7;10MHz;2900;425;7801;32.629375;0.370007;340;0;2;28
12334;KA1233N2;1233;4;Huawei;KA1233;KA1233-ATC-Naalya;KA1233-ATC-Naalya_N2;641-01-1233-04;4T4R;L2600;7;10MHz;2900;424;7801;32.629375;0.370007;100;0;2;28
12335;KA1233O2;1233;5;Huawei;KA1233;KA1233-ATC-Naalya;KA1233-ATC-Naalya_O2;641-01-1233-05;4T4R;L2600;7;10MHz;2900;423;7801;32.629375;0.370007;180;0;3;28
12373;KA1237M2;1237;3;Huawei;KA1237;KA1237-OUL_Nakulabye_RT1;KA1237-OUL_Nakulabye_RT1_M2;641-01-1237-03;4T4R;L2600;7;10MHz;2900;33;6901;32.5614;0.32552;18;0;5;17
12374;KA1237N2;1237;4;Huawei;KA1237;KA1237-OUL_Nakulabye_RT1;KA1237-OUL_Nakulabye_RT1_N2;641-01-1237-04;4T4R;L2600;7;10MHz;2900;34;6901;32.5614;0.32552;160;0;7;17
12375;KA1237O2;1237;5;Huawei;KA1237;KA1237-OUL_Nakulabye_RT1;KA1237-OUL_Nakulabye_RT1_O2;641-01-1237-05;4T4R;L2600;7;10MHz;2900;35;6901;32.5614;0.32552;225;0;2;17
12423;KA1242M2;1242;3;Huawei;KA1242;KA1242-Kasubi Lubia;KA1242-Kasubi Lubia_M2;641-01-1242-03;4T4R;L2600;7;10MHz;2900;118;6901;32.5402;0.3396;20;0;2;26
12424;KA1242N2;1242;4;Huawei;KA1242;KA1242-Kasubi Lubia;KA1242-Kasubi Lubia_N2;641-01-1242-04;4T4R;L2600;7;10MHz;2900;117;6901;32.5402;0.3396;160;0;2;26
12425;KA1242O2;1242;5;Huawei;KA1242;KA1242-Kasubi Lubia;KA1242-Kasubi Lubia_O2;641-01-1242-05;4T4R;L2600;7;10MHz;2900;119;6901;32.5402;0.3396;280;0;4;26
12443;KA1244M2;1244;3;Huawei;KA1244;KA1244-Nabweru Road;KA1244-Nabweru Road_M2;641-01-1244-03;4T4R;L2600;7;10MHz;2900;277;7803;32.5467;0.3594;0;0;10;40
12444;KA1244N2;1244;4;Huawei;KA1244;KA1244-Nabweru Road;KA1244-Nabweru Road_N2;641-01-1244-04;4T4R;L2600;7;10MHz;2900;276;7803;32.5467;0.3594;120;0;10;40
12445;KA1244O2;1244;5;Huawei;KA1244;KA1244-Nabweru Road;KA1244-Nabweru Road_O2;641-01-1244-05;4T4R;L2600;7;10MHz;2900;278;7803;32.5467;0.3594;240;0;3;40
12823;KA1282M2;1282;3;Huawei;KA1282;KA1282-ATC_Owino Kisenyi;KA1282-ATC_Owino Kisenyi_M2;641-01-1282-03;4T4R;L2600;7;10MHz;2900;473;6803;32.572995;0.306877;0;0;4;23
12824;KA1282N2;1282;4;Huawei;KA1282;KA1282-ATC_Owino Kisenyi;KA1282-ATC_Owino Kisenyi_N2;641-01-1282-04;4T4R;L2600;7;10MHz;2900;471;6803;32.572995;0.306877;120;0;4;23
12825;KA1282O2;1282;5;Huawei;KA1282;KA1282-ATC_Owino Kisenyi;KA1282-ATC_Owino Kisenyi_O2;641-01-1282-05;4T4R;L2600;7;10MHz;2900;472;6803;32.572995;0.306877;240;0;2;23
12853;KA1285M2;1285;3;Huawei;KA1285;KA1285-Makindye_Salama;KA1285-Makindye_Salama_M2;641-01-1285-03;4T4R;L2600;7;10MHz;2900;215;6803;32.57482;0.28488;25;0;7;29
12854;KA1285N2;1285;4;Huawei;KA1285;KA1285-Makindye_Salama;KA1285-Makindye_Salama_N2;641-01-1285-04;4T4R;L2600;7;10MHz;2900;213;6803;32.57482;0.28488;170;0;6;29
12855;KA1285O2;1285;5;Huawei;KA1285;KA1285-Makindye_Salama;KA1285-Makindye_Salama_O2;641-01-1285-05;4T4R;L2600;7;10MHz;2900;214;6803;32.57482;0.28488;290;0;6;29
12873;KA1287M2;1287;3;Huawei;KA1287;KA1287-ATC_Kibwa;KA1287-ATC_Kibwa_M2;641-01-1287-03;4T4R;L2600;7;10MHz;2900;131;7803;32.539728;0.368264;0;0;4;30
12874;KA1287N2;1287;4;Huawei;KA1287;KA1287-ATC_Kibwa;KA1287-ATC_Kibwa_N2;641-01-1287-04;4T4R;L2600;7;10MHz;2900;130;7803;32.539728;0.368264;170;0;4;30
12875;KA1287O2;1287;5;Huawei;KA1287;KA1287-ATC_Kibwa;KA1287-ATC_Kibwa_O2;641-01-1287-05;4T4R;L2600;7;10MHz;2900;129;7803;32.539728;0.368264;270;0;4;30
12943;KA1294M2;1294;3;Huawei;KA1294;KA1294-Kawuku;KA1294-Kawuku_M2;641-01-1294-03;4T4R;L2600;7;10MHz;2900;78;7903;32.630088;0.264125;10;0;3;30
12944;KA1294N2;1294;4;Huawei;KA1294;KA1294-Kawuku;KA1294-Kawuku_N2;641-01-1294-04;4T4R;L2600;7;10MHz;2900;79;7903;32.630088;0.264125;120;0;4;30
12945;KA1294O2;1294;5;Huawei;KA1294;KA1294-Kawuku;KA1294-Kawuku_O2;641-01-1294-05;4T4R;L2600;7;10MHz;2900;80;7903;32.630088;0.264125;220;0;5;30
12963;KA1296M2;1296;3;Huawei;KA1296;KA1296-ATC_Ntinda Min. Village;KA1296-ATC_Ntinda Min. Village_M2;641-01-1296-03;4T4R;L2600;7;10MHz;2900;202;2805;32.61967;0.353564;0;0;0;21
12964;KA1296N2;1296;4;Huawei;KA1296;KA1296-ATC_Ntinda Min. Village;KA1296-ATC_Ntinda Min. Village_N2;641-01-1296-04;4T4R;L2600;7;10MHz;2900;201;2805;32.61967;0.353564;130;0;0;21
12965;KA1296O2;1296;5;Huawei;KA1296;KA1296-ATC_Ntinda Min. Village;KA1296-ATC_Ntinda Min. Village_O2;641-01-1296-05;4T4R;L2600;7;10MHz;2900;203;2805;32.61967;0.353564;240;0;3;21
12973;KA1297M2;1297;3;Huawei;KA1297;KA1297-ATC_Kireku;KA1297-ATC_Kireku_M2;641-01-1297-03;4T4R;L2600;7;10MHz;2900;147;7902;32.671246;0.346523;340;0;2;45
12974;KA1297N2;1297;4;Huawei;KA1297;KA1297-ATC_Kireku;KA1297-ATC_Kireku_N2;641-01-1297-04;4T4R;L2600;7;10MHz;2900;148;7902;32.671246;0.346523;80;0;5;45
12975;KA1297O2;1297;5;Huawei;KA1297;KA1297-ATC_Kireku;KA1297-ATC_Kireku_O2;641-01-1297-05;4T4R;L2600;7;10MHz;2900;149;7902;32.671246;0.346523;220;0;4;45
12994;KA1299M2;1299;4;Huawei;KA1299;KA1299-ATC_Nyonyi Gargens;KA1299-ATC_Nyonyi Gargens_M2;641-01-1299-04;4T4R;L2600;7;10MHz;2900;248;2805;32.598027;0.326184;340;0;-4;20
12995;KA1299N2;1299;5;Huawei;KA1299;KA1299-ATC_Nyonyi Gargens;KA1299-ATC_Nyonyi Gargens_N2;641-01-1299-05;4T4R;L2600;7;10MHz;2900;247;2805;32.598027;0.326184;70;0;4;20
12996;KA1299O2;1299;6;Huawei;KA1299;KA1299-ATC_Nyonyi Gargens;KA1299-ATC_Nyonyi Gargens_O2;641-01-1299-06;4T4R;L2600;7;10MHz;2900;246;2805;32.598027;0.326184;320;0;3;20
13013;KA1301M2;1301;3;Huawei;KA1301;KA1301-Nyanama;KA1301-Nyanama_M2;641-01-1301-03;4T4R;L2600;7;10MHz;2900;204;6802;32.556757;0.27201;0;0;4;14
13014;KA1301N2;1301;4;Huawei;KA1301;KA1301-Nyanama;KA1301-Nyanama_N2;641-01-1301-04;4T4R;L2600;7;10MHz;2900;205;6802;32.556757;0.27201;180;0;0;14
13015;KA1301O2;1301;5;Huawei;KA1301;KA1301-Nyanama;KA1301-Nyanama_O2;641-01-1301-05;4T4R;L2600;7;10MHz;2900;206;6802;32.556757;0.27201;320;0;0;14
13153;KA1315M2;1315;3;Huawei;KA1315;KA1315-ATC_Kireka_Caravan;KA1315-ATC_Kireka_Caravan_M2;641-01-1315-03;4T4R;L2600;7;10MHz;2900;120;7902;32.65037;0.347798;40;0;4;20
13154;KA1315N2;1315;4;Huawei;KA1315;KA1315-ATC_Kireka_Caravan;KA1315-ATC_Kireka_Caravan_N2;641-01-1315-04;4T4R;L2600;7;10MHz;2900;122;7902;32.65037;0.347798;190;0;2;20
13155;KA1315O2;1315;5;Huawei;KA1315;KA1315-ATC_Kireka_Caravan;KA1315-ATC_Kireka_Caravan_O2;641-01-1315-05;4T4R;L2600;7;10MHz;2900;121;7902;32.65037;0.347798;300;0;4;20
13173;KA1317M2;1317;3;Huawei;KA1317;KA1317-Owino Market;KA1317-Owino Market_M2;641-01-1317-03;4T4R;L2600;7;10MHz;2900;478;6803;32.5752;0.3062;30;0;6;12
13174;KA1317N2;1317;4;Huawei;KA1317;KA1317-Owino Market;KA1317-Owino Market_N2;641-01-1317-04;4T4R;L2600;7;10MHz;2900;477;6803;32.5752;0.3062;110;0;6;13
13175;KA1317O2;1317;5;Huawei;KA1317;KA1317-Owino Market;KA1317-Owino Market_O2;641-01-1317-05;4T4R;L2600;7;10MHz;2900;479;6803;32.5752;0.3062;240;0;4;28
13313;KA1331M2;1331;3;Huawei;KA1331;KA1331-Kabira_Club;KA1331-Kabira_Club_M2;641-01-1331-03;4T4R;L2600;7;10MHz;2900;230;6902;32.59908;0.35128;340;0;5;28
13314;KA1331N2;1331;4;Huawei;KA1331;KA1331-Kabira_Club;KA1331-Kabira_Club_N2;641-01-1331-04;4T4R;L2600;7;10MHz;2900;229;6902;32.59908;0.35128;130;0;4;28
13315;KA1331O2;1331;5;Huawei;KA1331;KA1331-Kabira_Club;KA1331-Kabira_Club_O2;641-01-1331-05;4T4R;L2600;7;10MHz;2900;228;6902;32.59908;0.35128;260;0;2;28
13343;KA1334M2;1334;3;Huawei;KA1334;KA1334-Kyagwe Rd;KA1334-Kyagwe Rd_M2;641-01-1334-03;4T4R;L2600;7;10MHz;2900;419;2806;32.573405;0.317334;320;0;0;12
13344;KA1334N2;1334;4;Huawei;KA1334;KA1334-Kyagwe Rd;KA1334-Kyagwe Rd_N2;641-01-1334-04;4T4R;L2600;7;10MHz;2900;418;2806;32.573405;0.317334;140;0;0;12
13345;KA1334O2;1334;5;Huawei;KA1334;KA1334-Kyagwe Rd;KA1334-Kyagwe Rd_O2;641-01-1334-05;4T4R;L2600;7;10MHz;2900;417;2806;32.573405;0.317334;230;0;0;12
13353;KA1335M2;1335;3;Huawei;KA1335;KA1335-KISUGU HILL;KA1335-KISUGU HILL_M2;641-01-1335-03;4T4R;L2600;7;10MHz;2900;69;2805;32.60705;0.30527;70;0;5;27
13354;KA1335N2;1335;4;Huawei;KA1335;KA1335-KISUGU HILL;KA1335-KISUGU HILL_N2;641-01-1335-04;4T4R;L2600;7;10MHz;2900;71;2805;32.60705;0.30527;200;0;4;27
13355;KA1335O2;1335;5;Huawei;KA1335;KA1335-KISUGU HILL;KA1335-KISUGU HILL_O2;641-01-1335-05;4T4R;L2600;7;10MHz;2900;70;2805;32.60705;0.30527;240;0;7;27
13563;KA1356M2;1356;3;Huawei;KA1356;KA1356-ATC_Nsambya_Road 1800;KA1356-ATC_Nsambya_Road 1800_M2;641-01-1356-03;4T4R;L2600;7;10MHz;2900;81;6803;32.584031;0.3025;0;0;3;23
13564;KA1356N2;1356;4;Huawei;KA1356;KA1356-ATC_Nsambya_Road 1800;KA1356-ATC_Nsambya_Road 1800_N2;641-01-1356-04;4T4R;L2600;7;10MHz;2900;83;6803;32.584031;0.3025;120;0;0;23
13565;KA1356O2;1356;5;Huawei;KA1356;KA1356-ATC_Nsambya_Road 1800;KA1356-ATC_Nsambya_Road 1800_O2;641-01-1356-05;4T4R;L2600;7;10MHz;2900;82;6803;32.584031;0.3025;260;0;3;23
13603;KA1360M2;1360;3;Huawei;KA1360;KA1360-ATC_Bugolobi_Switch;KA1360-ATC_Bugolobi_Switch_M2;641-01-1360-03;4T4R;L2600;7;10MHz;2900;43;2805;32.622925;0.318878;20;0;-3;10
13604;KA1360N2;1360;4;Huawei;KA1360;KA1360-ATC_Bugolobi_Switch;KA1360-ATC_Bugolobi_Switch_N2;641-01-1360-04;4T4R;L2600;7;10MHz;2900;42;2805;32.622925;0.318878;80;0;2;10
13605;KA1360O2;1360;5;Huawei;KA1360;KA1360-ATC_Bugolobi_Switch;KA1360-ATC_Bugolobi_Switch_O2;641-01-1360-05;4T4R;L2600;7;10MHz;2900;44;2805;32.622925;0.318878;190;0;2;10
13613;KA1361M2;1361;3;Huawei;KA1361;KA1361-ATC_Nabulagala;KA1361-ATC_Nabulagala_M2;641-01-1361-03;4T4R;L2600;7;10MHz;2900;89;6901;32.557231;0.3212;20;0;5;26
13614;KA1361N2;1361;4;Huawei;KA1361;KA1361-ATC_Nabulagala;KA1361-ATC_Nabulagala_N2;641-01-1361-04;4T4R;L2600;7;10MHz;2900;88;6901;32.557231;0.3212;108;0;2;26
13615;KA1361O2;1361;5;Huawei;KA1361;KA1361-ATC_Nabulagala;KA1361-ATC_Nabulagala_O2;641-01-1361-05;4T4R;L2600;7;10MHz;2900;87;6901;32.557231;0.3212;261;0;2;23
13673;KA1367M2;1367;3;Huawei;KA1367;KA1367-ATC_Komamboga Zone;KA1367-ATC_Komamboga Zone_M2;641-01-1367-03;4T4R;L2600;7;10MHz;2900;352;6902;32.592039;0.382481;20;0;6;34
13674;KA1367N2;1367;4;Huawei;KA1367;KA1367-ATC_Komamboga Zone;KA1367-ATC_Komamboga Zone_N2;641-01-1367-04;4T4R;L2600;7;10MHz;2900;353;6902;32.592039;0.382481;200;0;6;34
13675;KA1367O2;1367;5;Huawei;KA1367;KA1367-ATC_Komamboga Zone;KA1367-ATC_Komamboga Zone_O2;641-01-1367-05;4T4R;L2600;7;10MHz;2900;351;6902;32.592039;0.382481;270;0;7;34
13703;KA1370M2;1370;3;Huawei;KA1370;KA1370-ATC_Steve_Hostel;KA1370-ATC_Steve_Hostel_M2;641-01-1370-03;4T4R;L2600;7;10MHz;2900;416;6902;32.560453;0.366364;340;0;5;18
13704;KA1370N2;1370;4;Huawei;KA1370;KA1370-ATC_Steve_Hostel;KA1370-ATC_Steve_Hostel_N2;641-01-1370-04;4T4R;L2600;7;10MHz;2900;415;6902;32.560453;0.366364;160;0;8;18
13705;KA1370O2;1370;5;Huawei;KA1370;KA1370-ATC_Steve_Hostel;KA1370-ATC_Steve_Hostel_O2;641-01-1370-05;4T4R;L2600;7;10MHz;2900;414;6902;32.560453;0.366364;230;0;6;18
13753;KA1375M2;1375;3;Huawei;KA1375;KA1375-ATC_Carol_House;KA1375-ATC_Carol_House_M2;641-01-1375-03;4T4R;L2600;7;10MHz;2900;463;6901;32.573694;0.325156;340;0;4;18
13754;KA1375N2;1375;4;Huawei;KA1375;KA1375-ATC_Carol_House;KA1375-ATC_Carol_House_N2;641-01-1375-04;4T4R;L2600;7;10MHz;2900;464;6901;32.573694;0.325156;180;0;2;18
13755;KA1375O2;1375;5;Huawei;KA1375;KA1375-ATC_Carol_House;KA1375-ATC_Carol_House_O2;641-01-1375-05;4T4R;L2600;7;10MHz;2900;462;6901;32.573694;0.325156;230;0;2;18
13763;KA1376M2;1376;3;Huawei;KA1376;KA1376-BEN KIWANUKA;KA1376-BEN KIWANUKA_M2;641-01-1376-03;4T4R;L2600;7;10MHz;2900;398;2806;32.575219;0.315782;20;0;3;15
13764;KA1376N2;1376;4;Huawei;KA1376;KA1376-BEN KIWANUKA;KA1376-BEN KIWANUKA_N2;641-01-1376-04;4T4R;L2600;7;10MHz;2900;397;2806;32.575219;0.315782;130;0;3;15
13765;KA1376O2;1376;5;Huawei;KA1376;KA1376-BEN KIWANUKA;KA1376-BEN KIWANUKA_O2;641-01-1376-05;4T4R;L2600;7;10MHz;2900;396;2806;32.575219;0.315782;240;0;3;15
13793;KA1379M2;1379;3;Huawei;KA1379;KA1379-CITY LODGE;KA1379-CITY LODGE_M2;641-01-1379-03;4T4R;L2600;7;10MHz;2900;348;2806;32.580613;0.311111;320;0;2;15
13794;KA1379N2;1379;4;Huawei;KA1379;KA1379-CITY LODGE;KA1379-CITY LODGE_N2;641-01-1379-04;4T4R;L2600;7;10MHz;2900;350;2806;32.580613;0.311111;80;0;6;15
13795;KA1379O2;1379;5;Huawei;KA1379;KA1379-CITY LODGE;KA1379-CITY LODGE_O2;641-01-1379-05;4T4R;L2600;7;10MHz;2900;349;2806;32.580613;0.311111;240;0;4;15
13853;KA1385M2;1385;3;Huawei;KA1385;KA1385-KINAWATAKAB;KA1385-KINAWATAKAB_M2;641-01-1385-03;4T4R;L2600;7;10MHz;2900;132;7902;32.6439;0.3517;335;0;2;33
13854;KA1385N2;1385;4;Huawei;KA1385;KA1385-KINAWATAKAB;KA1385-KINAWATAKAB_N2;641-01-1385-04;4T4R;L2600;7;10MHz;2900;133;7902;32.6439;0.3517;115;0;2;33
13855;KA1385O2;1385;5;Huawei;KA1385;KA1385-KINAWATAKAB;KA1385-KINAWATAKAB_O2;641-01-1385-05;4T4R;L2600;7;10MHz;2900;134;7902;32.6439;0.3517;220;0;8;33
13863;KA1386M2;1386;3;Huawei;KA1386;KA1386-ATC_Kakajjo Zone;KA1386-ATC_Kakajjo Zone_M2;641-01-1386-03;4T4R;L2600;7;10MHz;2900;101;7902;32.667039;0.363597;100;0;0;40
13864;KA1386N2;1386;4;Huawei;KA1386;KA1386-ATC_Kakajjo Zone;KA1386-ATC_Kakajjo Zone_N2;641-01-1386-04;4T4R;L2600;7;10MHz;2900;99;7902;32.667039;0.363597;180;0;6;40
13865;KA1386O2;1386;5;Huawei;KA1386;KA1386-ATC_Kakajjo Zone;KA1386-ATC_Kakajjo Zone_O2;641-01-1386-05;4T4R;L2600;7;10MHz;2900;100;7902;32.667039;0.363597;270;0;7;40
